% 1st line ground truth, frame1 id, frame2 id, Rf2s in euler angles in radians, and Tc1 in c2 in meters
% 2nd line 8 point in OpenCV, camera distortion not considered!
% frame 1 id, matches, euler angles RPY Rf2s=R3(-y)R2(-p)R1(-r), and normalized translation T 1st in 2nd frame
% 3rd line P4PRansac, matches number, scale 2nd/scale 1st, euler angles RPY for Rc12c2, and Tfins frame
% 4th line P4PRansac+ 2ViewBA, matches number, scale 2nd/scale 1st, euler angles RPY for Rc12c2, and Tfins frame
768	2.44346783	-0.02663504	0.18752269	-0.00170277	-0.59828600	-0.08047222	-0.05593788
768	2.44346783	0.00120799	0.02021596	0.00384588	-0.00927348	-0.00049574	0.03473192
2403	3346	-0.00502214	-0.00701669	0.00169098	-0.68217296	0.00853679	0.93487230
2403	729	-0.00258263	-0.01506803	0.00363258	0.19185514	-0.02642314	0.98106749
729	2.45062930	-0.00457356	-0.00206530	0.00530881	0.00286207	-0.00489160	0.10353076
729	2.45062930	-0.00250089	0.00525447	0.00179624	-0.01162388	-0.00251071	0.09122337
2408	3350	0.00184518	-0.01427599	-0.00176484	-0.77161458	-0.06458361	1.59670727
2408	511	0.00837978	-0.02406637	0.00287866	0.13890909	0.04554919	0.98925706
511	2.20176464	-0.12971251	0.08561380	-0.02981052	-0.23979131	-0.30770049	0.31096235
511	2.20176464	0.00754327	0.03257222	0.00110499	-0.07126511	0.00471045	0.17165557
2408	3353	0.00088006	-0.01397550	-0.00062168	-0.83344531	-0.02915793	-0.90146340
2408	632	0.00208427	-0.01848801	-0.00305433	0.13407727	0.00556317	-0.99095526
632	2.37836034	-0.04717345	-0.01780817	0.01316329	-0.01538061	-0.09976115	-0.22935377
632	2.37836034	0.00267936	-0.04538417	-0.00153058	0.05905441	0.00394969	-0.04557976
2412	3359	0.00492866	-0.02258392	-0.00623277	-0.81715586	-0.01521895	-2.07248404
2412	483	-0.07530557	-0.12219882	0.01920666	0.96425873	-0.06593488	-0.25662753
483	2.22170982	0.01029091	-0.01998429	-0.00479425	-0.00761241	0.01294615	-0.18160264
483	2.22170982	-0.00200558	-0.03822350	-0.00414469	0.02851398	-0.01002563	-0.15668607
2419	3366	0.00077556	0.00362942	-0.00387552	-0.64930930	-0.05975841	-1.17537266
2419	487	-0.04235688	0.02265636	-0.04702126	-0.72313983	0.06424509	-0.68770732
487	2.24426457	0.00050874	0.00525929	-0.00267793	-0.00219720	-0.00025814	-0.09433219
487	2.24426457	0.00233757	-0.00160174	-0.00201861	0.00968582	0.00249848	-0.09143300
2425	3375	-0.01003755	-0.08725493	0.00872918	-0.41680792	-0.08461148	-1.92395085
2425	421	-0.00848678	-0.08750247	0.00999601	0.11793440	0.02313929	-0.99275176
421	2.14522241	-0.01089634	-0.10103265	0.00985019	0.03706264	-0.00050268	-0.14720746
421	2.14522241	-0.01239072	-0.09087768	0.00832459	0.02118344	-0.00224199	-0.13615358
2431	3380	-0.00570524	-0.02729108	-0.01011351	-0.35229060	-0.18380282	-0.86455901
2431	562	-0.00914799	-0.01203690	-0.02509656	-0.24341168	-0.03458344	-0.96930632
562	2.39788494	-0.00535990	-0.02812229	-0.00896191	0.01536626	-0.00103657	-0.02489092
562	2.39788494	-0.00734428	-0.02868210	-0.00965480	0.01641627	-0.00330948	-0.02461931
2436	3385	-0.00037843	0.02063539	-0.00255639	-0.13901408	-0.22031108	-0.52680575
2436	591	-0.00483669	0.02077080	-0.01005652	0.54431337	-0.08286594	0.83477913
591	2.47725678	-0.00060565	0.01996173	-0.00251048	0.01744759	-0.00055274	0.02164934
591	2.47725678	-0.00006747	0.01945320	-0.00203794	0.01822847	-0.00007600	0.02149161
2437	3387	-0.00262173	-0.02906889	-0.00066309	-0.11640386	-0.23424052	-0.96068003
2437	652	-0.00434981	-0.01785917	-0.00875913	0.02683287	0.05238420	0.99826644
652	2.40299279	-0.00316088	-0.03063742	0.00064265	0.01290770	-0.00092328	-0.02425299
652	2.40299279	-0.00285021	-0.03033638	0.00050544	0.01432695	0.00025256	-0.01818091
2441	3394	0.00896591	-0.13248481	-0.00980486	0.04608502	-0.10969572	-2.27620890
2441	467	0.00703684	-0.12864421	-0.01665511	-0.03837465	-0.01345697	-0.99917281
467	2.35326579	0.00861290	-0.13463586	-0.00720230	0.00668011	0.00262712	-0.13419590
467	2.35326579	0.00809681	-0.13017215	-0.00988025	-0.00044247	0.00012363	-0.03646442
2448	3400	0.00484974	-0.00566881	-0.00725452	0.18693815	-0.09526647	-0.75996278
2448	490	0.00506186	-0.01034442	-0.00161255	0.01946578	-0.01794159	0.99964953
490	2.40429456	0.00425676	-0.00671001	-0.00393448	-0.00967347	0.00002908	0.01970738
490	2.40429456	0.00506875	-0.00796580	-0.00497723	-0.00599617	0.00118040	0.01943016
2449	3402	0.00524962	-0.02838879	-0.00709847	0.21009286	-0.09945969	-1.10234461
2449	391	-0.00984114	-0.02495180	-0.00763196	-0.97864834	-0.03380227	-0.20274326
391	2.58087200	0.00511370	-0.03090735	-0.00549770	-0.00702294	0.00016091	-0.02544922
391	2.58087200	0.00589259	-0.02948742	-0.00289925	-0.01139328	0.00295475	-0.01214785
2451	3405	0.01690142	-0.02678497	-0.01146120	0.21138943	-0.07017700	-1.29247576
2451	328	0.01529926	-0.03067797	-0.01420113	-0.00504255	-0.04669669	-0.99889639
328	2.35824592	0.01600564	-0.02905868	-0.01029578	-0.01249672	0.00075167	-0.04485585
328	2.35824592	0.01582343	-0.02811732	-0.01200863	-0.01330357	0.00020772	-0.04189324
2462	3417	0.01724159	0.16440086	0.00230140	0.75951441	-0.13578141	0.40200725
2462	260	0.02144844	0.14866859	0.01605269	0.43285587	-0.05118144	0.90000903
260	2.52842964	0.01728118	0.16176481	-0.00182954	0.05732937	-0.00714613	0.17502079
260	2.52842964	0.01753274	0.15572839	0.00288881	0.04124181	-0.00320446	0.09642833
426	3431	-0.00388518	-0.00512835	-0.00114463	-0.23333861	-0.14029119	-0.64922429
426	426	0.01019589	0.00335824	-0.02746374	0.49331091	0.08121100	-0.86605377
426	15.84916516	-0.00208365	-0.00398193	-0.00397967	0.00480501	0.00055308	-0.00528222
426	15.84916516	-0.00818498	-0.00872623	0.00163144	0.00034049	-0.00006258	-0.00025800
430	3434	-0.00331049	-0.03379479	-0.00451208	-0.42896345	-0.17277542	-0.38285655
430	473	-0.05534134	-0.04640083	-0.02146125	0.91604767	-0.20407914	0.34526565
473	18.05287517	-0.00297654	-0.04026532	-0.00757389	0.00511378	-0.00019983	0.00147048
473	18.05287517	0.00138081	-0.06895457	-0.00981025	0.00553063	0.00046441	0.00009920
435	3438	0.00421814	-0.04529870	0.00118948	-0.55385542	-0.20147518	0.01253391
435	566	0.00060688	-0.04252591	-0.01121314	0.21357610	-0.07688516	0.97389626
566	17.89348134	0.00407844	-0.05082254	-0.00044146	0.00204960	-0.00005885	0.00331676
566	17.89348134	0.00375253	-0.05208006	-0.00029786	0.00251556	-0.00017794	0.00351691
438	3441	0.00212601	-0.01812090	-0.00072115	-0.58924036	-0.20863690	0.02911185
438	706	0.01477672	-0.02262042	-0.01395511	0.73349931	0.10527549	-0.67148777
706	17.49961294	0.00213267	-0.02394947	-0.00215200	0.00155762	-0.00005943	0.00208642
706	17.49961294	0.00221632	-0.02483065	-0.00222885	0.00188455	-0.00006876	0.00217914
440	3443	0.00039180	-0.01299675	0.00470577	-0.58316047	-0.22078697	0.03283119
440	735	0.03647997	-0.02354861	0.00850730	0.98670264	-0.04715225	0.15554599
735	18.94396143	0.00042977	-0.02035382	0.00312797	0.00174060	-0.00002195	0.00132137
735	18.94396143	-0.00043330	-0.02179062	0.00332219	0.00244763	-0.00036211	0.00152287
441	3446	-0.00357548	0.00973051	0.00295565	-0.54274079	-0.21824533	-1.15619377
441	610	-0.00395452	0.00250153	0.00035343	0.10457935	-0.00024133	-0.99451652
610	17.39178756	-0.00447830	0.00152029	0.00060819	0.00226191	-0.00018586	-0.01849993
610	17.39178756	-0.00407289	0.00213038	0.00234599	0.00146795	0.00013760	-0.01770313
450	3453	0.00079330	-0.00759430	0.00116759	-0.56602708	-0.21210188	-0.21891756
450	617	-0.00378666	-0.01158554	0.00006141	-0.14818105	-0.23457158	-0.96073854
617	16.97173594	0.00035830	-0.01267093	-0.00067875	0.00010369	0.00008460	-0.00159048
617	16.97173594	0.00029910	-0.01295859	-0.00082549	0.00029544	0.00010464	-0.00174070
455	3457	0.00184841	-0.00803643	0.00211493	-0.75565290	-0.17694206	0.41718347
455	502	0.00054680	-0.01043554	0.01502309	0.09924295	-0.07950037	0.99188232
502	17.41776612	0.00155571	-0.00749913	0.00036982	-0.00068333	0.00008844	0.01278490
502	17.41776612	-0.00152296	-0.00642542	0.00628949	-0.00024918	-0.00032746	0.00241432
460	3465	-0.01135909	0.00956273	-0.00038808	-0.86724742	-0.20628575	-2.50163433
460	353	-0.01494655	0.01147666	0.01767918	0.00088151	-0.02063538	-0.99978668
353	15.71602585	-0.01294731	0.01409558	0.00019258	-0.00153557	0.00043826	-0.04085930
353	15.71602585	-0.01178893	0.01135902	0.00042768	0.00000951	0.00001055	-0.00114420
467	3469	-0.00899627	0.00316799	0.00413310	-0.89517408	-0.18572337	-0.40559589
467	647	-0.01180424	0.00618784	0.01572082	-0.22245604	-0.03110353	0.97444645
647	16.88969911	-0.00966810	0.00844623	0.00175589	0.00069762	0.00001641	0.00101527
647	16.88969911	-0.00903825	0.00846545	0.00176824	0.00097553	0.00018870	0.00165978
472	3473	-0.00625380	-0.00383405	0.00322265	-0.81493322	-0.14190931	-0.26621005
472	758	-0.00781496	0.00012656	-0.00414770	0.16200441	0.02421525	0.98649288
758	17.24211864	-0.00732496	-0.00097421	0.00159658	0.00082279	-0.00010280	0.00386866
758	17.24211864	-0.00702988	-0.00105637	0.00030183	0.00069367	0.00010095	0.00266399
476	3476	-0.00084801	-0.00712138	-0.00026084	-0.78866457	-0.13163802	-0.00699172
476	679	0.00126804	-0.01093399	0.01225929	0.28107385	-0.06540863	0.95745454
679	17.07295297	-0.00129229	-0.00482842	-0.00126894	0.00056530	-0.00013575	0.00742468
679	17.07295297	-0.00124785	-0.00297298	-0.00181804	0.00002014	-0.00012799	0.00764454
482	3481	-0.00177709	0.00228033	0.00313132	-0.69322199	-0.17691638	-0.25697068
482	930	-0.00172543	0.00419251	0.00016360	0.38318586	0.09116091	0.91916173
930	17.07267986	-0.00189248	0.00336650	0.00032630	0.00100055	-0.00006121	0.00176300
930	17.07267986	-0.00193531	0.00350977	0.00055425	0.00124430	-0.00011585	0.00247267
482	3484	-0.00069646	0.00697877	-0.00556810	-0.70261418	-0.16273963	-3.47832052
482	571	-0.00240221	0.00938632	-0.00570136	0.00350537	0.00077723	-0.99999355
571	14.56427429	-0.00413886	0.01051193	-0.00691611	-0.00242097	-0.00274304	-0.08859403
571	14.56427429	0.00145877	0.00571581	-0.00377338	-0.00003068	0.00024346	-0.00951070
497	3492	-0.00035353	-0.01176057	0.00190070	-0.51128550	-0.31847203	0.35987204
497	684	0.00182853	-0.01145119	0.00206352	0.24856547	0.01493068	0.96850002
684	15.42235990	-0.00017834	-0.00885126	0.00013374	0.00130237	-0.00017379	0.00978241
684	15.42235990	0.00127151	-0.00944502	-0.00193492	0.00263733	0.00044800	0.01177584
497	3495	0.00088633	-0.00940968	0.01673707	-0.46397766	-0.23255874	-2.64602661
497	496	0.00140432	-0.00117311	0.00290437	0.02933853	0.02201050	-0.99932717
496	16.11165349	-0.00083397	-0.00838974	0.01327339	0.00390091	0.00055352	-0.05804140
496	16.11165349	-0.00017643	-0.00482752	0.01611962	-0.00152506	0.00010364	-0.00693210
511	3501	0.00560301	-0.00121196	-0.00064242	-0.57649922	-0.39971094	1.66211657
511	612	0.00300799	0.00080003	0.01115565	-0.06715425	-0.05170024	0.99640222
612	17.75032895	0.00524957	0.00251478	-0.00115427	-0.00022248	-0.00077723	0.03456085
612	17.75032895	0.00489225	0.00298371	-0.00058130	0.00011756	-0.00099162	0.03736174
511	3506	0.00430574	-0.00028043	-0.00190203	-0.54425260	-0.23844891	-2.31958571
511	558	0.00341402	0.00552687	-0.00754393	-0.02760881	0.01523415	-0.99950271
558	15.45246546	0.00387252	0.00280949	-0.00218899	0.00013390	0.00072312	-0.03717653
558	15.45246546	0.00357084	0.00456352	-0.00311073	-0.00078974	0.00034027	-0.02218369
578	3535	-0.01932753	0.10905365	0.01395678	-0.00202588	-0.36061263	0.92369131
578	653	0.02158095	0.07064032	0.04577464	0.79490304	0.03749067	0.60557709
653	17.82552448	-0.02221298	0.11928815	0.01561417	0.00585521	-0.00069170	0.02259760
653	17.82552448	-0.00976571	0.12043033	0.00816566	0.00672701	0.00326362	0.02835030
578	3539	-0.00727230	-0.03951762	0.00099273	-0.19692132	-0.37284430	-0.28680527
578	833	-0.00196458	-0.02190115	-0.00916590	-0.23066061	0.15688152	0.96030405
833	17.27680574	-0.00952109	-0.02672086	0.00082985	0.00087229	-0.00111158	0.00620607
833	17.27680574	-0.00646275	-0.03014926	0.00085101	0.00151035	0.00017658	0.00446894
583	3547	-0.01355019	-0.21488645	-0.00006375	-0.10162317	-0.37588960	-1.72716131
583	707	-0.01698262	-0.20709568	0.00154313	-0.00523821	-0.04385932	-0.99902398
707	16.44137571	-0.01367007	-0.20589819	0.00385833	-0.00028653	-0.00010687	-0.02068727
707	16.44137571	-0.01117899	-0.19478489	0.00354040	0.00034250	-0.00007048	0.00216944
590	3553	-0.00509048	-0.15440618	-0.00095325	0.11200284	-0.37642043	-1.91092274
590	651	-0.01098734	-0.15042790	-0.00174854	0.14890411	-0.05186143	-0.98749074
651	16.05395498	-0.00716923	-0.14104035	0.00044323	0.00047176	-0.00067630	-0.02418916
651	16.05395498	-0.00385447	-0.13549054	0.00356438	-0.00142953	0.00049938	-0.00834464
598	3558	-0.00296822	-0.03349643	0.00537963	0.30061600	-0.42001571	-0.69620072
598	744	-0.00479083	-0.01961941	0.00349734	0.22821273	-0.12010846	-0.96617437
744	17.73936273	-0.00402674	-0.01988213	0.00501883	0.00067927	-0.00015840	-0.00354303
744	17.73936273	-0.00330383	-0.01867936	0.00438487	-0.00000052	0.00004280	-0.00274395
604	3564	-0.00392172	-0.02540199	-0.00347794	0.28425373	-0.43556930	-1.24452450
604	634	-0.00882195	0.00187940	-0.02121253	-0.33682890	0.02786953	-0.94115332
634	16.26027002	-0.00529635	-0.01024584	-0.00291112	-0.00124105	-0.00033479	-0.01715254
634	16.26027002	-0.00400097	-0.01115730	-0.00232956	-0.00009793	0.00002103	-0.00118153
615	3573	-0.00469292	-0.00786266	-0.00209440	0.26474500	-0.41779528	-0.76495071
615	646	-0.01067531	0.01116631	-0.00279847	-0.38482892	-0.16243956	-0.90858136
646	16.08912242	-0.00450525	0.00586585	-0.00246446	-0.00079731	-0.00007512	-0.00727847
646	16.08912242	-0.00480714	0.00628279	-0.00199837	-0.00083588	-0.00022266	-0.00790211
620	3577	-0.00280235	-0.00681190	0.00041126	0.26201300	-0.42010977	-0.48836552
620	810	-0.00199826	0.00783985	-0.00695789	0.26332597	-0.10868680	-0.95856487
810	16.00024285	-0.00302760	0.00767149	0.00000200	-0.00006683	-0.00004387	-0.00213428
810	16.00024285	-0.00315843	0.00745632	0.00015157	-0.00000065	-0.00009021	-0.00184865
627	3582	-0.00508055	-0.00735995	-0.00020442	0.23630909	-0.44949344	0.65434440
627	688	-0.00430669	0.00969936	-0.00960063	-0.00702262	0.00122739	0.99997459
688	17.48057052	-0.00453929	0.00799400	-0.00027621	0.00047160	-0.00012742	0.02090191
688	17.48057052	-0.00412429	0.00479218	0.00003668	0.00228833	0.00004557	0.02337116
633	3587	-0.00614411	-0.00637577	0.00291161	0.25181099	-0.49282633	0.86108830
633	652	-0.00578471	0.00784835	0.01128274	0.09819022	-0.01037164	0.99511362
652	17.49263583	-0.00622689	0.00573389	0.00184850	0.00408607	-0.00027796	0.02781722
652	17.49263583	-0.00622746	0.00628269	0.00313484	0.00294404	-0.00007991	0.02283367
638	3591	0.00494319	-0.01186476	0.00255691	0.25660060	-0.51911307	1.20427078
638	617	0.00586330	0.00384111	0.00387207	0.06499576	-0.00237342	0.99788272
617	17.54959706	-0.02525071	-0.04902169	-0.00340340	0.01825503	-0.00803715	0.02944773
617	17.54959706	0.00412220	0.00358502	0.00083565	0.00020255	-0.00005430	0.00235300
646	3598	0.00323382	-0.01893569	0.00258397	0.25521519	-0.53128167	0.94001263
646	645	0.00210113	-0.00347200	-0.00303496	0.06320896	-0.01890033	0.99782133
645	17.59329165	0.00296029	-0.00561714	0.00296272	0.00248412	-0.00022850	0.02810143
645	17.59329165	0.00368896	-0.00696032	0.00228693	0.00335109	-0.00003268	0.03004291
651	3602	-0.00740811	-0.02201315	-0.00178498	0.20234023	-0.52879644	1.11940541
651	608	-0.00746930	-0.00946851	0.00742225	0.03235938	-0.02154497	0.99924406
608	17.58208028	-0.00724238	-0.00892410	-0.00315703	0.00142077	-0.00021428	0.03088279
608	17.58208028	-0.00772533	-0.01209166	-0.00184332	0.00325153	-0.00067539	0.03358399
655	3607	-0.00273212	-0.02207183	0.00209689	0.17111545	-0.46107861	-1.09834103
655	661	-0.00373850	-0.01239039	0.00569060	0.20354822	-0.02075420	-0.97884492
661	16.54815970	-0.00297866	-0.01132963	0.00225400	0.00260018	0.00049115	-0.01728650
661	16.54815970	-0.00302873	-0.00791743	0.00146219	0.00001895	0.00001889	-0.00194442
662	3614	0.00444493	-0.01691610	-0.00150032	0.09257459	-0.39876778	-2.82994770
662	576	0.00384162	-0.00662526	-0.00340963	0.00646512	0.01450311	-0.99987392
576	17.22537575	0.00303190	-0.00543374	-0.00097775	0.00037105	0.00063302	-0.05345322
576	17.22537575	0.00381628	-0.00658132	-0.00191089	-0.00015850	0.00018767	-0.00870683
667	3617	0.00226162	-0.01400235	-0.00283448	0.08042296	-0.42465326	-1.48460483
667	598	0.00362230	0.00087364	-0.02982216	0.08086206	-0.00897244	-0.99668492
598	16.02960957	0.00124204	-0.00074883	-0.00002061	-0.00166309	0.00066721	-0.02535004
598	16.02960957	0.00219156	-0.00030148	-0.00312948	-0.00003964	0.00001423	-0.00061893
671	3621	-0.00298567	-0.00933290	0.00098623	0.05349011	-0.45104632	-2.34801444
671	548	-0.00567584	-0.00234833	0.00741092	0.08119147	-0.02653593	-0.99634522
548	15.83755428	-0.00421058	0.00320016	0.00164690	-0.00079046	0.00029162	-0.04450396
548	15.83755428	-0.00257326	0.00549819	-0.00223868	-0.00004940	0.00002290	-0.00127394
679	3625	-0.00052716	-0.00875153	0.00104717	-0.03555915	-0.55549690	1.19704346
679	640	0.00199951	0.00480761	-0.00578330	-0.02782206	-0.00009288	0.99961289
640	17.66125757	0.00254911	0.00184452	-0.00896939	0.00243965	0.00197360	0.04756708
640	17.66125757	0.00103312	0.00021274	0.00208202	0.00022075	0.00034176	0.03440280
684	3630	-0.00245359	-0.00951499	-0.00008261	-0.10202712	-0.60175356	0.27684829
684	826	-0.00394871	0.00104435	0.00143646	-0.08525320	-0.05295562	0.99495105
826	17.34283632	-0.00249716	0.00192944	0.00071905	-0.00175443	-0.00035991	0.01235704
826	17.34283632	-0.00244713	0.00028005	0.00079503	-0.00025964	-0.00022942	0.01182537
692	3636	-0.00378668	-0.00826937	0.00142006	-0.21493756	-0.67906678	1.27166110
692	689	-0.00363881	0.00600912	-0.01498110	-0.02729304	-0.01847945	0.99945665
689	18.87257006	-0.00273811	0.00043280	0.00252801	0.00088699	0.00029953	0.03056855
689	18.87257006	-0.00446345	0.00009226	0.00160816	0.00196203	-0.00118271	0.02826291
697	3640	0.00627922	-0.01108550	-0.00043174	-0.24794581	-0.68986545	1.55250297
697	574	0.00479529	-0.00018481	-0.00255361	-0.01025126	-0.02917588	0.99952173
574	17.58266844	0.00654247	-0.00194469	-0.00015072	0.00035086	-0.00078976	0.04021029
574	17.58266844	0.00781056	-0.00574963	0.00269827	0.00282078	0.00019254	0.03972708
708	3648	-0.00283777	-0.01484363	0.00200283	-0.34974438	-0.69481428	2.82842176
708	563	-0.00222046	-0.00191861	-0.02974101	0.04648791	-0.00546351	0.99890391
563	18.93270636	-0.00136226	-0.00457478	0.00281345	-0.00116228	-0.00092144	0.06166128
563	18.93270636	-0.00395661	-0.00458567	0.00367865	-0.00184318	-0.00260090	0.06592471
726	3661	0.01149894	-0.09377870	-0.00531453	-0.67718624	-0.82206233	2.33393641
726	627	0.01341416	-0.08083018	-0.01019922	-0.17142225	-0.00059403	0.98519747
627	18.52576765	0.01099762	-0.08375121	-0.00559205	-0.00746022	-0.00096450	0.05509294
627	18.52576765	0.00886005	-0.08429042	-0.00375472	-0.00534151	-0.00185685	0.04909629
739	3676	-0.00493454	-0.22165327	-0.02444004	-1.82073280	-0.79606026	-0.06087936
739	636	0.00217641	-0.23506561	-0.02563083	-0.96356919	0.02517983	0.26627129
636	18.16792069	-0.00513326	-0.21210945	-0.01961051	-0.02794120	0.00131645	0.00032109
636	18.16792069	-0.00480690	0.26089983	-0.00641333	-0.18216427	0.00239428	0.02810878
739	3680	0.01121023	0.06503634	-0.01603418	-1.79952364	-0.73666567	-1.56904804
739	717	0.02280780	0.05566541	0.00181909	-0.61658074	0.05338352	-0.78547972
717	16.61847096	-0.01230018	-0.02495901	0.00048251	-0.00040970	-0.00941786	0.01124350
